CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,NewCasesByDay
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-07,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1456.0,73.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,129.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-08,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1558.0,78.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,102.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-09,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1657.0,82.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,99.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-10,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1751.0,92.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,94.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-11,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1818.0,107.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,67.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-12,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1891.0,118.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,73.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-13,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,1997.0,124.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,106.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-14,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2092.0,134.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,95.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-15,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2225.0,140.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,133.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-16,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2362.0,158.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,137.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-17,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2516.0,176.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,154.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-18,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2600.0,193.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,84.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-19,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2641.0,194.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,41.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-20,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2753.0,207.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,112.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-21,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2882.0,220.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,129.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-22,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,1.0,1.0,0.0,0,0.0,0,3.0,3G,2978.0,250.0,79.63,79.63,80.95,80.95,68.75,68.75,64.29,64.29,100.0,100.0,96.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-23,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3050.0,263.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,72.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-24,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3132.0,278.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,82.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-25,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3184.0,294.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,52.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-26,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3228.0,299.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,44.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-27,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3299.0,309.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,71.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-28,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3372.0,329.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,73.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-29,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3463.0,338.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,91.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-04-30,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3577.0,347.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,114.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-01,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3673.0,365.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,96.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-02,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3762.0,376.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,89.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-03,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3815.0,381.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,53.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-04,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3889.0,387.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,74.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-05,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,3959.0,404.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,70.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-06,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4039.0,418.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,80.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-07,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4136.0,422.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,97.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-08,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4207.0,426.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,71.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-09,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4261.0,430.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,54.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-10,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4322.0,435.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,61.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-11,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,2.0,2G,2.0,2G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4396.0,438.0,79.63,79.63,80.95,80.95,71.88,71.88,67.86,67.86,100.0,100.0,74.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-12,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4485.0,447.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,89.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-13,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4558.0,449.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,73.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-14,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4629.0,454.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,71.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-15,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4694.0,469.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,65.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-16,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4733.0,473.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,39.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-17,3.0,3G,3.0,3G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,1.0,1.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4769.0,476.0,70.37,70.37,76.19,76.19,66.67,66.67,61.9,61.9,100.0,100.0,36.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-18,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4829.0,482.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,60.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-19,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4900.0,489.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,71.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-20,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,4973.0,494.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,73.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-21,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5029.0,501.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,56.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-22,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5062.0,504.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,33.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-23,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5115.0,505.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,53.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-24,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5143.0,506.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,28.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-25,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5181.0,514.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,38.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-26,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5208.0,514.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,27.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-27,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5240.0,516.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,32.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-28,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5268.0,518.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,28.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-29,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5288.0,521.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,20.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-30,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5300.0,522.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,12.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-05-31,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5325.0,523.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,25.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-01,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5349.0,524.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,24.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-02,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5369.0,526.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,20.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-03,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5380.0,534.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,11.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-04,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5391.0,535.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,11.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-05,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5414.0,536.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,23.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-06,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5422.0,537.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,8.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-07,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,0.0,0.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5427.0,537.0,66.67,66.67,72.62,72.62,66.67,66.67,61.9,61.9,100.0,100.0,5.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-08,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,2.0,2.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5441.0,537.0,72.22,72.22,79.76,79.76,69.79,69.79,65.48,65.48,100.0,100.0,14.0
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,2020-06-09,3.0,3G,2.0,2G,2.0,2G,4.0,4G,1.0,1G,1.0,1G,1.0,1G,2.0,2.0,2.0,2A,2.0,2.0,2.0,2G,2.0,2.0,2.0,2.0,0.0,0,0.0,0,3.0,3G,5452.0,537.0,72.22,72.22,79.76,79.76,69.79,69.79,65.48,65.48,100.0,100.0,11.0
